OriginalIndex,BalabanIndex_div_PathComplexityIndex,RingCount_div_PMI_Ratio1,Max_EState_div_BalabanIndex,BalabanIndex_div_ZagrebIndex,Largest_ring_size_div_BalabanIndex,TotalPathCount_div_Largest_ring_size,SSSR_count_div_AtomInformationContent,Fused_ring_count_div_PMI_Ratio1,PMI2_div_Largest_ring_size,SSSR_count_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BalabanIndex_div_partial_charge_max,RingCount_div_FractionCSP3,ZagrebIndex_div_Chi0,TPSA_div_BalabanIndex,MolarRefractivity_div_TotalPathCount,GraphDistanceDistributionEntropy_div_TotalPathCount,PMI2_div_Fused_ring_count,SSSR_count_div_BondInformationContent,Fused_ring_count_div_FragmentComplexityScore,AtomInformationContent_div_BalabanIndex,TotalPathCount_div_RadiusOfGyration,GraphDistanceDistributionEntropy_div_BertzCTIndex,Fused_ring_count_div_InertialShapeFactor,StereocenterCount_div_BalabanIndex,BalabanIndex_div_Asphericity,RadiusOfGyration_div_Largest_ring_size,ZagrebIndex_div_CovalentRadiusSum,MolarRefractivity_div_BertzCTIndex,PMI1_div_Largest_ring_size,BalabanIndex_div_HBA,RingCount_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Largest_ring_size_div_PMI_Ratio1,Chi4_div_FractionCSP3,PMI1_div_WienerIndex,SSSR_count_div_DoubleBondCount,RingCount_div_SSSR_count,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,HBD_div_BalabanIndex,BalabanIndex_div_TopologicalRadius,TopologicalDiameter_div_BertzCTIndex,HeteroatomCount_div_Largest_ring_size,WienerIndex_div_RingCount,Chi2_div_Chi4,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,TotalPathCount_div_FractionCSP3,StereocenterCount_div_PMI_Ratio1,partial_charge_max_div_BertzCTIndex,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,SSSR_count_div_Min_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,RingCount_div_RotatableBonds,Bridged_ring_count_div_Fused_ring_count,RotatableBonds_div_WienerIndex,StereocenterCount_div_Fused_ring_count,BondInformationContent_div_BalabanIndex,Avg_EState_div_PathComplexityIndex,RingCount_div_Asphericity,PMI_Ratio1_div_BertzCTIndex,Max_EState_div_Largest_ring_size,BalabanIndex_div_BondInformationContent,WienerIndex_div_PMI3,SSSR_count_div_ZagrebIndex,TPSA_div_Fused_ring_count,RotatableBonds_div_BertzCTIndex,Asphericity_div_Bridged_ring_count,RotatableBonds_div_Chi4,HBD_div_Fused_ring_count,Min_EState_div_BalabanIndex,Fused_ring_count_div_Min_EState,BertzCTIndex_div_Max_EState,LogP_div_Chi4,FragmentComplexityScore_div_TotalPathCount,FractionCSP3_div_Chi3
0,0.6093828139660252,4.582195203188206,5.416374745640392,0.0134791466052155,2.7477286301423596,21.5,1.3085502525608568,0.0,2629.420895951569,3.0580706875509227,4.323223561499239,9.440284999196416,1.5555555555555554,6.016919916630103,53.21434447042371,1.0570178294573649,0.0335548551496956,0.0,0.8911753063881112,0.0,0.3499711003029249,21.847561451632934,0.0050253349879029,0.0,0.4579547716903933,4.422038671472057,0.9840915219576162,4.092976250631627,0.158304026571175,583.6976731150947,0.3119459642921319,0.0,0.0,27.49317121912924,6.573462672305062,0.6124844418836252,0.25,1.0,0.7156850316438543,0.0,0.4579547716903933,0.1985110681859021,0.0255412777102602,1.3333333333333333,5718.0,2.1997707530054957,0.0,0.0,200.66666666666663,4.582195203188206,0.0002685420154967,0.0,0.0,-0.8434408450202615,0.0823007181481,0.5972222222222222,317.6666666666667,0.0555555555555555,0.0,0.0031479538300104,0.0,0.5138773128111696,0.7028423772609819,2.025093710200076,0.0002533648430866,1.9712189501624,1.945989782132028,0.3563127411448254,0.0061728395061728,0.0,0.0208974090356674,0.0,4.259551076172989,0.0,-0.5429601546975024,-0.0,72.82725580951752,1.5170391157790115,0.0077519379844961,0.1106390440222507
3,0.3424088859175527,22.735583321412435,7.391212259589382,0.0151822807906839,3.728278666775714,15.666666666666666,2.8462572161078965,22.735583321412435,564.1839646493128,27.67074574591784,13.468702775360894,7.225158835570025,22.500000000000004,7.511061262050579,44.770412990198366,0.8041457446808513,0.0335638350836718,1128.3679292986255,2.7377377172503308,3.0,0.6549440868654054,25.10177282136705,0.003635855368243,1563.4726549710986,0.0,2.4526293109776596,0.6241259044991013,5.723542116630673,0.0871103559935562,80.41310618470776,0.4023304409531244,1.0,22.500000000000004,45.47116664282487,16.051650673993475,0.5956526384052426,1.5,1.0,0.5715246647184785,1.0,0.6213797777959524,0.2682202939687496,0.0126765143389789,0.8333333333333334,270.0,2.094195193530949,0.7134066966219321,2.7377377172503308,705.0000000000001,0.0,0.0002566862778858,160.82621236941552,1.5,-6.208551836513,0.1093603068218378,0.7833333333333333,405.0,1.5,1.0,0.0024691358024691,0.0,0.6809050120623391,0.5336879432624113,4.5720427688134135,0.0001520625679351,1.98247312505249,1.4686336306604344,0.2215246625382389,0.0283018867924528,24.016666666666666,0.0023048207889052,0.2187206136436757,0.9344833316303516,0.3333333333333333,-0.3002534862356631,-6.208551836513,72.9515080687592,0.837203616807632,0.0106382978723404,0.0420717233078813
8,0.4279930721381138,8.024339432064078,3.352876421694899,0.0386839892124833,2.4856238488148787,9.4,1.543850950836701,8.024339432064078,92.54953528486186,2675563.825057263,13.57050412930085,13.648992118991712,0.0,7.455526891705896,32.38270750236024,0.7526042553191491,0.044876009355253,231.37383821215465,2.3098512613710054,2.0,0.6440061710536957,22.006214694504266,0.00586553833458,409.2551502896053,0.0,4.5859283164183084,0.4271520627465075,5.842696629213484,0.098369466754418,30.72518809047681,0.670522479683045,1.0,0.0,20.060848580160194,0.0,1.4224624115961486,2.0,1.0,0.432423929287727,1.0,0.9942495395259514,0.670522479683045,0.0139048335360928,0.8,54.0,2.149148315833534,0.4617769334405063,2.3098512613710054,0.0,0.0,0.0004098545906211,76.81297022619202,2.0,3.2542372881355925,0.0877278186772969,0.94,108.0,2.0,1.0,0.0092592592592592,0.0,0.4304387716011711,0.5319148936170213,4.559557116897925,0.0006931328692568,1.3489074074074074,2.323210793210244,0.1752184787384151,0.0384615384615384,32.57,0.0027809667072185,0.2193195466932423,1.082773875851073,1.0,0.3055245980834956,3.2542372881355925,53.31532567517672,2.623961727521215,0.0212765957446808,0.0
10,0.4210424392484154,13.192381885966348,3.5608324981487445,0.0372460619335136,2.5815842309849084,9.2,1.543850950836701,13.192381885966348,113.03918496573074,295823832.76677,14.039121134170056,13.595451356640362,0.0,7.455526891705896,33.906527289755786,0.7879434782608695,0.0487403254445523,282.59796241432684,2.3098512613710054,2.0,0.6688687737856559,20.717027110317897,0.0067717962133711,238.0878235122841,0.0,3.153659497883002,0.444079160152184,5.842696629213483,0.1094738825350584,20.199308018263302,0.6455984068475703,1.0,0.0,32.980954714915875,0.0,0.9017548222438976,2.0,1.0,0.3860495184119424,1.0,1.0326336923939634,0.6455984068475703,0.0181221146741476,0.8,56.0,2.301421348849742,0.4285913647838262,2.3098512613710054,0.0,0.0,0.0004302765702818,50.49827004565826,2.0,2.8857715430861717,0.1228284297555172,0.92,112.0,2.0,1.0,0.0089285714285714,0.0,0.4470563579843,0.5434782608695654,3.2565750518522165,0.0004578934224007,1.37932067271353,2.2368544415939575,0.1681195843792318,0.0384615384615384,32.835,0.0030203524456912,0.3070710743887931,1.1666123983906933,1.0,0.3578362586837416,2.8857715430861717,48.00728289043549,1.345769064411552,0.0217391304347826,0.0
14,0.4279930721381138,5.607286763783603,2.3684082723147473,0.0386839892124833,2.4856238488148787,9.4,1.543850950836701,5.607286763783603,70.74737028082464,398733925.9798293,31.39650689371532,31.57809548363972,0.0,7.455526891705896,21.540416273829734,0.752,0.044876009355253,176.8684257020616,2.3098512613710054,2.0,0.6440061710536957,23.299205753145944,0.00586553833458,609.7218022550762,0.0,6.455132595947142,0.4034472290425942,5.842696629213483,0.098290487299933,39.224699704842735,0.5028918597622838,1.0,0.0,14.018216909459008,0.0,1.8159583196686453,2.0,1.0,0.415445840218303,1.0,0.0,0.670522479683045,0.0139048335360928,0.8,54.0,2.241147335732481,0.4190261826333668,2.3098512613710054,0.0,0.0,0.0001771513446787,98.06174926210684,2.0,2.84247927358863,0.0623245892830179,0.94,108.0,2.0,1.0,0.0092592592592592,0.0,0.4304387716011711,0.5070921985815604,6.418012611099406,0.00099191171216,0.9528425925925926,2.323210793210244,0.1964135080135483,0.0384615384615384,21.665,0.0027809667072185,0.1558114732075448,1.1932428586150725,0.0,0.3497825116137826,2.84247927358863,75.47672437259948,1.1518373314211292,0.0212765957446808,0.0
19,0.4210424392484154,13.619960236161855,3.536111829043461,0.0372460619335136,2.5815842309849084,9.2,1.543850950836701,13.619960236161855,111.9880899451234,132398.51382574294,17.955813257387426,17.388366648932703,0.0,7.455526891705896,28.299326340056567,0.7865369565217393,0.0487403254445523,279.9702248628085,2.3098512613710054,2.0,0.6688687737856559,20.872384282394936,0.0067717962133711,225.92245218541296,0.0,3.1030509049640864,0.4407737935219912,5.842696629213484,0.1092784657318223,19.274924844986963,0.4841988051356777,1.0,0.0,34.04990059040464,0.0,0.8604877162940607,2.0,1.0,0.3779911723126293,1.0,0.5163168461969817,0.6455984068475703,0.0181221146741476,0.8,56.0,2.3039688084520495,0.4165215073451557,2.3098512613710054,0.0,0.0,0.0003364205678011,48.1873121124674,2.0,3.492320129345189,0.1248316756547135,0.92,112.0,2.0,1.0,0.0089285714285714,0.0,0.4470563579843,0.5398550724637682,3.204314913679494,0.0004435185409237,1.3697448979591835,2.2368544415939575,0.1706512528319915,0.0384615384615384,27.405,0.0030203524456912,0.3120791891367838,1.2004182045410414,0.5,0.2956870086785493,3.492320129345189,48.34289788576193,1.3018175302786232,0.0217391304347826,0.0
29,0.2327846672530572,38.267721441332675,10.172687953654476,0.0066132007742345,5.154978694088539,26.666666666666668,9.302697562997697,25.511814294221782,2179.4353035131458,54.33048237840668,30.20751201415685,5.859871360631859,12.923076923076923,7.912988871746301,30.526065500160968,0.8234562499999999,0.0238238820057871,3269.152955269719,5.024394548196597,4.0,0.5541380507298145,29.48070554943121,0.00382915552526,9303.04556548434,0.0,1.9269164234600464,0.9045464200968272,5.16583504549457,0.1323521518756453,363.9471033242303,0.387974445421762,1.5,8.615384615384615,38.267721441332675,14.61278984199302,0.6869086567931367,3.0,1.0,1.2500758057227015,1.0,0.0,0.1293248151405873,0.0170773081591005,0.6666666666666666,529.8333333333334,1.436800701417821,1.69612739237419,3.3495963654643974,344.6153846153846,0.0,0.0001995293498451,545.9206549863454,2.0,-17.61060815585599,0.1006723593971709,0.8333333333333334,529.8333333333334,1.0,1.0,0.0018873859704309,0.0,1.0259900261890884,0.4005208333333333,9.933213108225829,0.0001575031124302,1.9733714836338672,0.9746683442083496,0.2282546621094705,0.034090909090909,8.8825,0.0060272852326237,0.1510085390957564,0.8843675343868738,0.0,-0.2927200837396619,-11.740405437237325,84.07549009198462,1.061358956935501,0.00625,0.0593458230922186
31,0.5075923330697143,6.440825368636125,6.939707298781742,0.0060840754533467,3.1011983123784046,43.833333333333336,2.14830369307671,0.0,15323.6522274448,136.79657816853128,3.65650900653016,3.5371897939598744,2.0833333333333335,6.2315903874263405,149.19865080852506,0.9831243346007568,0.0185874205610365,0.0,7.835697546155774,0.0,0.4811855856898579,23.00969395216439,0.0035922357223905,0.0,7.23612939554961,5.441807836943026,1.904994191772385,3.985961393833033,0.1900002392858824,6824.307438997869,0.1138079996567219,0.0,0.0,19.322476105908375,9.323709479551711,1.2960826992272478,0.6666666666666666,1.0,0.7830960971803941,0.0,4.651797468567606,0.1018282102191723,0.027188902507903,3.1666666666666665,15796.0,2.2013572108543857,0.0,0.0,273.95833333333337,45.08577758045288,0.000401932663972,0.0,0.0,-0.3723324639534845,0.0592553079214426,0.6352657004830918,770.5365853658536,0.048780487804878,0.0,0.0012977969106102,0.0,0.1319260684455534,0.6519856358259398,5.625375093405096,0.0002281804460945,2.23775024998626,7.580003040966125,0.2395828671852284,0.0062893081761006,0.0,0.0301282433195682,0.0,4.580616054908091,0.0,-2.776370235935015,-0.0,101.3554676761563,0.734540887224494,0.0038022813688212,0.0713435202846548
33,0.5065720987595933,5.256112855231623,6.973890243839697,0.0061602376263185,3.1217576978863586,43.0,2.1327297852760094,0.0,14601.879885343767,132.17592972655316,3.6572237758312,3.514581331831796,2.1777777777777776,6.2200872323122525,150.18776284531273,0.9841887596899184,0.0189427896428971,0.0,6.262968522751499,0.0,0.48791267720809,21.771792563156904,0.0035607285004176,0.0,6.763808345420443,6.649211777732326,1.9750325966620828,4.011313962458208,0.1850006800731511,8841.215175729702,0.1130584787889057,0.0,0.0,15.76833856569487,9.15116152759755,1.738742372885975,0.5,1.0,0.7091974032657662,0.0,4.682636546829538,0.1011575862848104,0.0269573341704974,3.1666666666666665,15254.5,2.2270605651997073,0.0,0.0,280.9333333333333,34.164733559005555,0.000398431511912,0.0,0.0,-0.3722226626261282,0.0481759894671025,0.6323529411764707,762.725,0.05,0.0,0.001311088531253,0.0,0.1661489907725568,0.6613910422049956,6.919076017337509,0.000277230196257,2.233962696259704,6.0186943980232215,0.2188416982057275,0.0064102564102564,0.0,0.0291430639681053,0.0,4.759565812952071,0.0,-2.7956006008711216,-0.0,102.39944778176655,0.7263930354582133,0.003875968992248,0.0721962857208647
35,0.4363279777697003,8.503696730001378,5.445275221796507,0.0377591519223779,3.0558052686621084,7.5,1.543850950836701,8.503696730001378,73.36426468991473,369291405.2615035,13.320153485464582,13.076900176263267,0.0,7.455526891705896,25.546532046015223,0.795837777777778,0.0468704986599309,220.0927940697442,4.550656908956615,2.0,0.6597798548290326,21.80420839310512,0.0052691745024143,353.98349090427473,0.0,4.264994408249401,0.343970295311048,5.842696629213484,0.0894679648524762,22.560788884132567,0.6544919666545504,1.0,0.0,25.511090190004136,0.0,1.2533771602295871,2.0,1.0,0.4095802303103428,1.0,0.5093008781103514,0.6544919666545504,0.0124910946190145,0.6666666666666666,54.0,2.354638970417446,0.4226502983202471,4.550656908956615,0.0,0.0,0.0003751036242231,67.6823666523977,2.0,-28.647214854111535,0.0767283499116229,0.75,0.0,0.0,1.0,0.0,0.0,0.2238362013659804,0.574074074074074,4.344330794514318,0.0005875606816948,1.7819444444444443,4.467552584869699,0.1876464945821113,0.0384615384615384,25.08,0.0,0.2301850497348687,0.0,0.5,-0.0355567464902965,-28.647214854111535,37.438987562820266,0.026736051163124,0.0222222222222222,0.0
